date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:00:06	386/386	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2014%20Aug%202025%2010:00:20%20GMT	https://sibita.my.canva.site/robots.txt		(from )
13:00:06	22506/22506	---MCZ	200	added ('OK')	text/html	date:Thu,%2014%20Aug%202025%2010:00:20%20GMT	https://sibita.my.canva.site/	C:/Users/GOKHAN/Desktop/3e/sibita.my.canva.site/index.html	(from )
13:00:06	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2014%20Aug%202025%2010:00:20%20GMT	http://sibita.my.canva.site/_assets/a0684b0780c739e9.vendor.ltr.css	C:/Users/GOKHAN/Desktop/3e/sibita.my.canva.site/_assets/a0684b0780c739e9.vendor.ltr.0.delayed	(from https://sibita.my.canva.site/)
13:00:07	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2014%20Aug%202025%2010:00:21%20GMT	http://sibita.my.canva.site/_assets/bd9e8f0d99b6f761.ltr.css	C:/Users/GOKHAN/Desktop/3e/sibita.my.canva.site/_assets/bd9e8f0d99b6f761.ltr.css	(from https://sibita.my.canva.site/)
13:00:07	10359/10359	---MCZ	200	added ('OK')	text/css	date:Thu,%2014%20Aug%202025%2010:00:21%20GMT	https://sibita.my.canva.site/_assets/a0684b0780c739e9.vendor.ltr.css	C:/Users/GOKHAN/Desktop/3e/sibita.my.canva.site/_assets/a0684b0780c739e9.vendor.ltr.css	(from https://sibita.my.canva.site/)
13:00:07	165542/165542	---MCZ	200	added ('OK')	text/css	date:Thu,%2014%20Aug%202025%2010:00:21%20GMT	https://sibita.my.canva.site/_assets/bd9e8f0d99b6f761.ltr.css	C:/Users/GOKHAN/Desktop/3e/sibita.my.canva.site/_assets/bd9e8f0d99b6f761.ltr.css	(from https://sibita.my.canva.site/)
13:00:09	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2014%20Aug%202025%2010:00:21%20GMT	http://sibita.my.canva.site/_assets/static_font_4.ltr.css	C:/Users/GOKHAN/Desktop/3e/sibita.my.canva.site/_assets/static_font_4.ltr.css	(from https://sibita.my.canva.site/)
13:00:09	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2014%20Aug%202025%2010:00:23%20GMT	http://sibita.my.canva.site/_assets/bc298cffa4d33d43.runtime.js	C:/Users/GOKHAN/Desktop/3e/sibita.my.canva.site/_assets/bc298cffa4d33d43.runtime.js	(from https://sibita.my.canva.site/)
13:00:09	1506/1506	---MCZ	200	added ('OK')	text/css	date:Thu,%2014%20Aug%202025%2010:00:23%20GMT	https://sibita.my.canva.site/_assets/static_font_4.ltr.css	C:/Users/GOKHAN/Desktop/3e/sibita.my.canva.site/_assets/static_font_4.ltr.css	(from https://sibita.my.canva.site/)
13:00:09	30261/30261	---MCZ	200	added ('OK')	application/javascript	date:Thu,%2014%20Aug%202025%2010:00:23%20GMT	https://sibita.my.canva.site/_assets/bc298cffa4d33d43.runtime.js	C:/Users/GOKHAN/Desktop/3e/sibita.my.canva.site/_assets/bc298cffa4d33d43.runtime.js	(from https://sibita.my.canva.site/)
13:00:09	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2014%20Aug%202025%2010:00:23%20GMT	http://sibita.my.canva.site/_assets/e633f538fad2b752.s4le6a.vendor.js	C:/Users/GOKHAN/Desktop/3e/sibita.my.canva.site/_assets/e633f538fad2b752.s4le6a.vendor.js	(from https://sibita.my.canva.site/)
13:00:10	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2014%20Aug%202025%2010:00:24%20GMT	http://sibita.my.canva.site/_assets/6dfedd5eb1e03f64.vendor.js	C:/Users/GOKHAN/Desktop/3e/sibita.my.canva.site/_assets/6dfedd5eb1e03f64.vendor.js	(from https://sibita.my.canva.site/)
13:00:10	249723/249723	---MCZ	200	added ('OK')	application/javascript	date:Thu,%2014%20Aug%202025%2010:00:23%20GMT	https://sibita.my.canva.site/_assets/e633f538fad2b752.s4le6a.vendor.js	C:/Users/GOKHAN/Desktop/3e/sibita.my.canva.site/_assets/e633f538fad2b752.s4le6a.vendor.js	(from https://sibita.my.canva.site/)
13:00:10	454190/454190	---MCZ	200	added ('OK')	application/javascript	date:Thu,%2014%20Aug%202025%2010:00:24%20GMT	https://sibita.my.canva.site/_assets/6dfedd5eb1e03f64.vendor.js	C:/Users/GOKHAN/Desktop/3e/sibita.my.canva.site/_assets/6dfedd5eb1e03f64.vendor.js	(from https://sibita.my.canva.site/)
13:00:12	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2014%20Aug%202025%2010:00:25%20GMT	http://sibita.my.canva.site/_assets/c2a4651685564cd6.strings.js	C:/Users/GOKHAN/Desktop/3e/sibita.my.canva.site/_assets/c2a4651685564cd6.strings.js	(from https://sibita.my.canva.site/)
13:00:12	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2014%20Aug%202025%2010:00:26%20GMT	http://sibita.my.canva.site/_assets/e451207f9c293df6.tr-TR.js	C:/Users/GOKHAN/Desktop/3e/sibita.my.canva.site/_assets/e451207f9c293df6.tr-TR.js	(from https://sibita.my.canva.site/)
13:00:12	16168/16168	---MCZ	200	added ('OK')	application/javascript	date:Thu,%2014%20Aug%202025%2010:00:26%20GMT	https://sibita.my.canva.site/_assets/c2a4651685564cd6.strings.js	C:/Users/GOKHAN/Desktop/3e/sibita.my.canva.site/_assets/c2a4651685564cd6.strings.js	(from https://sibita.my.canva.site/)
13:00:13	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2014%20Aug%202025%2010:00:27%20GMT	http://sibita.my.canva.site/_assets/1f09959ee9068430.js	C:/Users/GOKHAN/Desktop/3e/sibita.my.canva.site/_assets/1f09959ee9068430.js	(from https://sibita.my.canva.site/)
13:00:13	265/265	---MCZ	200	added ('OK')	application/javascript	date:Thu,%2014%20Aug%202025%2010:00:27%20GMT	https://sibita.my.canva.site/_assets/e451207f9c293df6.tr-TR.js	C:/Users/GOKHAN/Desktop/3e/sibita.my.canva.site/_assets/e451207f9c293df6.tr-TR.js	(from https://sibita.my.canva.site/)
13:00:15	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2014%20Aug%202025%2010:00:27%20GMT	http://sibita.my.canva.site/_assets/images/2d0b56e7e51cf11036ad8734bdb67e2d.png	C:/Users/GOKHAN/Desktop/3e/sibita.my.canva.site/_assets/images/2d0b56e7e51cf11036ad8734bdb67e2d.png	(from https://sibita.my.canva.site/)
13:00:15	2255556/2255556	---MCZ	200	added ('OK')	application/javascript	date:Thu,%2014%20Aug%202025%2010:00:27%20GMT	https://sibita.my.canva.site/_assets/1f09959ee9068430.js	C:/Users/GOKHAN/Desktop/3e/sibita.my.canva.site/_assets/1f09959ee9068430.js	(from https://sibita.my.canva.site/)
13:00:16	721/721	---M--	200	added ('OK')	image/png	date:Thu,%2014%20Aug%202025%2010:00:29%20GMT	https://sibita.my.canva.site/_assets/images/2d0b56e7e51cf11036ad8734bdb67e2d.png	C:/Users/GOKHAN/Desktop/3e/sibita.my.canva.site/_assets/images/2d0b56e7e51cf11036ad8734bdb67e2d.png	(from https://sibita.my.canva.site/)
13:00:17	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2014%20Aug%202025%2010:00:30%20GMT	http://sibita.my.canva.site/_assets/images/e53c4bd8da5e491d9ab09e7cf0daf874.png	C:/Users/GOKHAN/Desktop/3e/sibita.my.canva.site/_assets/images/e53c4bd8da5e491d9ab09e7cf0daf874.png	(from https://sibita.my.canva.site/)
13:00:17	5971/5971	---M--	200	added ('OK')	image/png	date:Thu,%2014%20Aug%202025%2010:00:31%20GMT	https://sibita.my.canva.site/_assets/images/e53c4bd8da5e491d9ab09e7cf0daf874.png	C:/Users/GOKHAN/Desktop/3e/sibita.my.canva.site/_assets/images/e53c4bd8da5e491d9ab09e7cf0daf874.png	(from https://sibita.my.canva.site/)
13:00:18	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2014%20Aug%202025%2010:00:31%20GMT	http://sibita.my.canva.site/_assets/images/725b756a69a7d4c235070e51acd85560.png	C:/Users/GOKHAN/Desktop/3e/sibita.my.canva.site/_assets/images/725b756a69a7d4c235070e51acd85560.png	(from https://sibita.my.canva.site/)
13:00:18	3106/3106	---M--	200	added ('OK')	image/png	date:Thu,%2014%20Aug%202025%2010:00:32%20GMT	https://sibita.my.canva.site/_assets/images/725b756a69a7d4c235070e51acd85560.png	C:/Users/GOKHAN/Desktop/3e/sibita.my.canva.site/_assets/images/725b756a69a7d4c235070e51acd85560.png	(from https://sibita.my.canva.site/)
13:00:18	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2014%20Aug%202025%2010:00:32%20GMT	http://sibita.my.canva.site/_assets	C:/Users/GOKHAN/Desktop/3e/sibita.my.canva.site/_assets	(from https://sibita.my.canva.site/)
13:00:18	386/386	---MCZ	-1	error ('Error%20when%20decompressing')	text/html	date:Thu,%2014%20Aug%202025%2010:00:32%20GMT	https://sibita.my.canva.site/_assets	C:/Users/GOKHAN/Desktop/3e/sibita.my.canva.site/_assets	(from https://sibita.my.canva.site/)
13:00:19	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2014%20Aug%202025%2010:00:32%20GMT	http://sibita.my.canva.site/_assets/media/ece773390b5171f5db620f3687b9b7ad.jpg	C:/Users/GOKHAN/Desktop/3e/sibita.my.canva.site/_assets/media/ece773390b5171f5db620f3687b9b7ad.jpg	(from https://sibita.my.canva.site/)
13:00:19	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2014%20Aug%202025%2010:00:33%20GMT	http://sibita.my.canva.site/_assets/media/e42e586a9b7823aeee32bc708eb2cec1.jpg	C:/Users/GOKHAN/Desktop/3e/sibita.my.canva.site/_assets/media/e42e586a9b7823aeee32bc708eb2cec1.jpg	(from https://sibita.my.canva.site/)
13:00:19	49726/49726	---M--	200	added ('OK')	image/jpeg	date:Thu,%2014%20Aug%202025%2010:00:33%20GMT	https://sibita.my.canva.site/_assets/media/ece773390b5171f5db620f3687b9b7ad.jpg	C:/Users/GOKHAN/Desktop/3e/sibita.my.canva.site/_assets/media/ece773390b5171f5db620f3687b9b7ad.jpg	(from https://sibita.my.canva.site/)
13:00:19	180573/180573	---M--	200	added ('OK')	image/jpeg	date:Thu,%2014%20Aug%202025%2010:00:33%20GMT	https://sibita.my.canva.site/_assets/media/e42e586a9b7823aeee32bc708eb2cec1.jpg	C:/Users/GOKHAN/Desktop/3e/sibita.my.canva.site/_assets/media/e42e586a9b7823aeee32bc708eb2cec1.jpg	(from https://sibita.my.canva.site/)
13:00:21	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2014%20Aug%202025%2010:00:33%20GMT	http://sibita.my.canva.site/_assets/media/a7760fb197c36022b108e9288e4c7190.png	C:/Users/GOKHAN/Desktop/3e/sibita.my.canva.site/_assets/media/a7760fb197c36022b108e9288e4c7190.png	(from https://sibita.my.canva.site/)
13:00:22	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2014%20Aug%202025%2010:00:35%20GMT	http://sibita.my.canva.site/_assets/media/1391e83a8906f41418d9f378e2805bb6.png	C:/Users/GOKHAN/Desktop/3e/sibita.my.canva.site/_assets/media/1391e83a8906f41418d9f378e2805bb6.png	(from https://sibita.my.canva.site/)
13:00:22	296621/296621	---M--	200	added ('OK')	image/png	date:Thu,%2014%20Aug%202025%2010:00:35%20GMT	https://sibita.my.canva.site/_assets/media/a7760fb197c36022b108e9288e4c7190.png	C:/Users/GOKHAN/Desktop/3e/sibita.my.canva.site/_assets/media/a7760fb197c36022b108e9288e4c7190.png	(from https://sibita.my.canva.site/)
13:00:23	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2014%20Aug%202025%2010:00:36%20GMT	http://sibita.my.canva.site/_assets/video/7a6bb810a8b40437037b2079995e7ad8.m3u	C:/Users/GOKHAN/Desktop/3e/sibita.my.canva.site/_assets/video/7a6bb810a8b40437037b2079995e7ad8.m3u	(from https://sibita.my.canva.site/)
13:00:23	56751/56751	---M--	200	added ('OK')	image/png	date:Thu,%2014%20Aug%202025%2010:00:36%20GMT	https://sibita.my.canva.site/_assets/media/1391e83a8906f41418d9f378e2805bb6.png	C:/Users/GOKHAN/Desktop/3e/sibita.my.canva.site/_assets/media/1391e83a8906f41418d9f378e2805bb6.png	(from https://sibita.my.canva.site/)
13:00:24	780/780	---M--	200	added ('OK')	application/octet-stream	date:Thu,%2014%20Aug%202025%2010:00:38%20GMT	https://sibita.my.canva.site/_assets/video/7a6bb810a8b40437037b2079995e7ad8.m3u	C:/Users/GOKHAN/Desktop/3e/sibita.my.canva.site/_assets/video/7a6bb810a8b40437037b2079995e7ad8.m3u	(from https://sibita.my.canva.site/)
13:00:24	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2014%20Aug%202025%2010:00:38%20GMT	http://sibita.my.canva.site/_assets/video/92cb1bbd9010d98f97dc1c2858edf5a0.m3u	C:/Users/GOKHAN/Desktop/3e/sibita.my.canva.site/_assets/video/92cb1bbd9010d98f97dc1c2858edf5a0.m3u	(from https://sibita.my.canva.site/)
13:00:25	781/781	---M--	200	added ('OK')	application/octet-stream	date:Thu,%2014%20Aug%202025%2010:00:38%20GMT	https://sibita.my.canva.site/_assets/video/92cb1bbd9010d98f97dc1c2858edf5a0.m3u	C:/Users/GOKHAN/Desktop/3e/sibita.my.canva.site/_assets/video/92cb1bbd9010d98f97dc1c2858edf5a0.m3u	(from https://sibita.my.canva.site/)
13:00:25	7424/7424	---M--	200	added ('OK')	application/octet-stream	date:Thu,%2014%20Aug%202025%2010:00:39%20GMT	https://sibita.my.canva.site/_assets/images/a9b8e7902ec1ab885d382156f33738e5.woff2	C:/Users/GOKHAN/Desktop/3e/sibita.my.canva.site/_assets/images/a9b8e7902ec1ab885d382156f33738e5.woff2	(from https://sibita.my.canva.site/_assets/bd9e8f0d99b6f761.ltr.css)
13:00:26	8980/8980	---M--	200	added ('OK')	application/octet-stream	date:Thu,%2014%20Aug%202025%2010:00:40%20GMT	https://sibita.my.canva.site/_assets/images/013277426f0d555d96c7a75503df5754.woff	C:/Users/GOKHAN/Desktop/3e/sibita.my.canva.site/_assets/images/013277426f0d555d96c7a75503df5754.woff	(from https://sibita.my.canva.site/_assets/bd9e8f0d99b6f761.ltr.css)
13:00:26	25848/25848	---M--	200	added ('OK')	application/octet-stream	date:Thu,%2014%20Aug%202025%2010:00:40%20GMT	https://sibita.my.canva.site/_assets/images/d97a6ffa507b670a5b1664f98fc1183d.woff2	C:/Users/GOKHAN/Desktop/3e/sibita.my.canva.site/_assets/images/d97a6ffa507b670a5b1664f98fc1183d.woff2	(from https://sibita.my.canva.site/_assets/bd9e8f0d99b6f761.ltr.css)
13:00:27	30684/30684	---M--	200	added ('OK')	application/octet-stream	date:Thu,%2014%20Aug%202025%2010:00:41%20GMT	https://sibita.my.canva.site/_assets/images/1de7434d86166b0614ff3d61cda11a54.woff	C:/Users/GOKHAN/Desktop/3e/sibita.my.canva.site/_assets/images/1de7434d86166b0614ff3d61cda11a54.woff	(from https://sibita.my.canva.site/_assets/bd9e8f0d99b6f761.ltr.css)
13:00:27	38848/38848	---M--	200	added ('OK')	application/octet-stream	date:Thu,%2014%20Aug%202025%2010:00:41%20GMT	https://sibita.my.canva.site/_assets/images/cff149ee1e9d2be50ac77bcd86769d05.woff2	C:/Users/GOKHAN/Desktop/3e/sibita.my.canva.site/_assets/images/cff149ee1e9d2be50ac77bcd86769d05.woff2	(from https://sibita.my.canva.site/_assets/bd9e8f0d99b6f761.ltr.css)
13:00:27	44704/44704	---M--	200	added ('OK')	application/octet-stream	date:Thu,%2014%20Aug%202025%2010:00:41%20GMT	https://sibita.my.canva.site/_assets/images/f93a5165fac252ecfd593929c4e6146f.woff	C:/Users/GOKHAN/Desktop/3e/sibita.my.canva.site/_assets/images/f93a5165fac252ecfd593929c4e6146f.woff	(from https://sibita.my.canva.site/_assets/bd9e8f0d99b6f761.ltr.css)
13:00:28	69164/69164	---M--	200	added ('OK')	application/octet-stream	date:Thu,%2014%20Aug%202025%2010:00:42%20GMT	https://sibita.my.canva.site/_assets/images/621675e6be83f675d33562d2ff7a0f63.woff2	C:/Users/GOKHAN/Desktop/3e/sibita.my.canva.site/_assets/images/621675e6be83f675d33562d2ff7a0f63.woff2	(from https://sibita.my.canva.site/_assets/bd9e8f0d99b6f761.ltr.css)
13:00:29	7172/7172	---M--	200	added ('OK')	application/octet-stream	date:Thu,%2014%20Aug%202025%2010:00:42%20GMT	https://sibita.my.canva.site/_assets/images/762fe37b99d49707e783d6281412d12f.woff2	C:/Users/GOKHAN/Desktop/3e/sibita.my.canva.site/_assets/images/762fe37b99d49707e783d6281412d12f.woff2	(from https://sibita.my.canva.site/_assets/bd9e8f0d99b6f761.ltr.css)
13:00:29	69012/69012	---M--	200	added ('OK')	application/octet-stream	date:Thu,%2014%20Aug%202025%2010:00:43%20GMT	https://sibita.my.canva.site/_assets/images/d83221ee6a6841b17a754f68b6c5a3de.woff2	C:/Users/GOKHAN/Desktop/3e/sibita.my.canva.site/_assets/images/d83221ee6a6841b17a754f68b6c5a3de.woff2	(from https://sibita.my.canva.site/_assets/bd9e8f0d99b6f761.ltr.css)
13:00:30	72148/72148	---M--	200	added ('OK')	application/octet-stream	date:Thu,%2014%20Aug%202025%2010:00:44%20GMT	https://sibita.my.canva.site/_assets/images/e237b20d624e9275cdc02a523ab7f983.woff2	C:/Users/GOKHAN/Desktop/3e/sibita.my.canva.site/_assets/images/e237b20d624e9275cdc02a523ab7f983.woff2	(from https://sibita.my.canva.site/_assets/bd9e8f0d99b6f761.ltr.css)
13:00:30	70428/70428	---M--	200	added ('OK')	application/octet-stream	date:Thu,%2014%20Aug%202025%2010:00:44%20GMT	https://sibita.my.canva.site/_assets/images/3b5447850810ff964de17bcd37e03d5a.woff2	C:/Users/GOKHAN/Desktop/3e/sibita.my.canva.site/_assets/images/3b5447850810ff964de17bcd37e03d5a.woff2	(from https://sibita.my.canva.site/_assets/bd9e8f0d99b6f761.ltr.css)
13:00:31	19076/19076	---M--	200	added ('OK')	application/octet-stream	date:Thu,%2014%20Aug%202025%2010:00:45%20GMT	https://sibita.my.canva.site/_assets/images/a13025bc22c0d623507f155005c54563.woff2	C:/Users/GOKHAN/Desktop/3e/sibita.my.canva.site/_assets/images/a13025bc22c0d623507f155005c54563.woff2	(from https://sibita.my.canva.site/_assets/bd9e8f0d99b6f761.ltr.css)
13:00:31	24368/24368	---M--	200	added ('OK')	application/octet-stream	date:Thu,%2014%20Aug%202025%2010:00:45%20GMT	https://sibita.my.canva.site/_assets/images/ad480883f297c3606af00979ee4c4483.woff	C:/Users/GOKHAN/Desktop/3e/sibita.my.canva.site/_assets/images/ad480883f297c3606af00979ee4c4483.woff	(from https://sibita.my.canva.site/_assets/bd9e8f0d99b6f761.ltr.css)
13:00:32	19392/19392	---M--	200	added ('OK')	application/octet-stream	date:Thu,%2014%20Aug%202025%2010:00:46%20GMT	https://sibita.my.canva.site/_assets/images/477aad26d9a5a64609483931aa0a7a05.woff2	C:/Users/GOKHAN/Desktop/3e/sibita.my.canva.site/_assets/images/477aad26d9a5a64609483931aa0a7a05.woff2	(from https://sibita.my.canva.site/_assets/bd9e8f0d99b6f761.ltr.css)
13:00:32	24528/24528	---M--	200	added ('OK')	application/octet-stream	date:Thu,%2014%20Aug%202025%2010:00:46%20GMT	https://sibita.my.canva.site/_assets/images/0e2be7bf67e32755fd73a605a2afd13b.woff	C:/Users/GOKHAN/Desktop/3e/sibita.my.canva.site/_assets/images/0e2be7bf67e32755fd73a605a2afd13b.woff	(from https://sibita.my.canva.site/_assets/bd9e8f0d99b6f761.ltr.css)
13:00:33	18460/18460	---M--	200	added ('OK')	application/octet-stream	date:Thu,%2014%20Aug%202025%2010:00:47%20GMT	https://sibita.my.canva.site/_assets/images/85b2d625d97d50571765987bbac33850.woff2	C:/Users/GOKHAN/Desktop/3e/sibita.my.canva.site/_assets/images/85b2d625d97d50571765987bbac33850.woff2	(from https://sibita.my.canva.site/_assets/bd9e8f0d99b6f761.ltr.css)
13:00:33	23524/23524	---M--	200	added ('OK')	application/octet-stream	date:Thu,%2014%20Aug%202025%2010:00:47%20GMT	https://sibita.my.canva.site/_assets/images/3f03afd80eaf13ee58a7d0945b7d0963.woff	C:/Users/GOKHAN/Desktop/3e/sibita.my.canva.site/_assets/images/3f03afd80eaf13ee58a7d0945b7d0963.woff	(from https://sibita.my.canva.site/_assets/bd9e8f0d99b6f761.ltr.css)
13:00:34	6208/6208	---M--	200	added ('OK')	application/octet-stream	date:Thu,%2014%20Aug%202025%2010:00:47%20GMT	https://sibita.my.canva.site/_assets/images/02bba2de1b5f7fc3b564b21521e774d0.woff2	C:/Users/GOKHAN/Desktop/3e/sibita.my.canva.site/_assets/images/02bba2de1b5f7fc3b564b21521e774d0.woff2	(from https://sibita.my.canva.site/_assets/bd9e8f0d99b6f761.ltr.css)
13:00:34	8028/8028	---M--	200	added ('OK')	application/octet-stream	date:Thu,%2014%20Aug%202025%2010:00:48%20GMT	https://sibita.my.canva.site/_assets/images/163124370f3e2ded710887a156ab3fa3.woff	C:/Users/GOKHAN/Desktop/3e/sibita.my.canva.site/_assets/images/163124370f3e2ded710887a156ab3fa3.woff	(from https://sibita.my.canva.site/_assets/bd9e8f0d99b6f761.ltr.css)
13:00:34	6188/6188	---M--	200	added ('OK')	application/octet-stream	date:Thu,%2014%20Aug%202025%2010:00:48%20GMT	https://sibita.my.canva.site/_assets/images/0b41617d3a05bbbe23065ec719e26fd1.woff2	C:/Users/GOKHAN/Desktop/3e/sibita.my.canva.site/_assets/images/0b41617d3a05bbbe23065ec719e26fd1.woff2	(from https://sibita.my.canva.site/_assets/bd9e8f0d99b6f761.ltr.css)
13:00:35	7964/7964	---M--	200	added ('OK')	application/octet-stream	date:Thu,%2014%20Aug%202025%2010:00:49%20GMT	https://sibita.my.canva.site/_assets/images/650cef2d886ef4ca5c18d3c107546daf.woff	C:/Users/GOKHAN/Desktop/3e/sibita.my.canva.site/_assets/images/650cef2d886ef4ca5c18d3c107546daf.woff	(from https://sibita.my.canva.site/_assets/bd9e8f0d99b6f761.ltr.css)
13:00:35	6064/6064	---M--	200	added ('OK')	application/octet-stream	date:Thu,%2014%20Aug%202025%2010:00:49%20GMT	https://sibita.my.canva.site/_assets/images/d4b0974727cae80b9c6d087e56a9a4e4.woff2	C:/Users/GOKHAN/Desktop/3e/sibita.my.canva.site/_assets/images/d4b0974727cae80b9c6d087e56a9a4e4.woff2	(from https://sibita.my.canva.site/_assets/bd9e8f0d99b6f761.ltr.css)
13:00:36	7840/7840	---M--	200	added ('OK')	application/octet-stream	date:Thu,%2014%20Aug%202025%2010:00:50%20GMT	https://sibita.my.canva.site/_assets/images/771cbf29ddc3145dda326afee4b10fb8.woff	C:/Users/GOKHAN/Desktop/3e/sibita.my.canva.site/_assets/images/771cbf29ddc3145dda326afee4b10fb8.woff	(from https://sibita.my.canva.site/_assets/bd9e8f0d99b6f761.ltr.css)
13:00:37	7144/7144	---M--	200	added ('OK')	application/octet-stream	date:Thu,%2014%20Aug%202025%2010:00:50%20GMT	https://sibita.my.canva.site/_assets/images/6c9b9f4b28322c7473667e0fc1690675.woff2	C:/Users/GOKHAN/Desktop/3e/sibita.my.canva.site/_assets/images/6c9b9f4b28322c7473667e0fc1690675.woff2	(from https://sibita.my.canva.site/_assets/bd9e8f0d99b6f761.ltr.css)
13:00:37	9876/9876	---M--	200	added ('OK')	application/octet-stream	date:Thu,%2014%20Aug%202025%2010:00:51%20GMT	https://sibita.my.canva.site/_assets/images/79359a454d1de78942f3c2c687fc67ea.woff	C:/Users/GOKHAN/Desktop/3e/sibita.my.canva.site/_assets/images/79359a454d1de78942f3c2c687fc67ea.woff	(from https://sibita.my.canva.site/_assets/bd9e8f0d99b6f761.ltr.css)
13:00:37	7140/7140	---M--	200	added ('OK')	application/octet-stream	date:Thu,%2014%20Aug%202025%2010:00:51%20GMT	https://sibita.my.canva.site/_assets/images/a8f52f1cd47135bfc86b1f313868708d.woff2	C:/Users/GOKHAN/Desktop/3e/sibita.my.canva.site/_assets/images/a8f52f1cd47135bfc86b1f313868708d.woff2	(from https://sibita.my.canva.site/_assets/bd9e8f0d99b6f761.ltr.css)
13:00:38	9808/9808	---M--	200	added ('OK')	application/octet-stream	date:Thu,%2014%20Aug%202025%2010:00:51%20GMT	https://sibita.my.canva.site/_assets/images/e3e13973dcf74ace522a4b8ef447a7de.woff	C:/Users/GOKHAN/Desktop/3e/sibita.my.canva.site/_assets/images/e3e13973dcf74ace522a4b8ef447a7de.woff	(from https://sibita.my.canva.site/_assets/bd9e8f0d99b6f761.ltr.css)
13:00:38	7064/7064	---M--	200	added ('OK')	application/octet-stream	date:Thu,%2014%20Aug%202025%2010:00:52%20GMT	https://sibita.my.canva.site/_assets/images/ca4237378da57e1e318978281e7fee60.woff2	C:/Users/GOKHAN/Desktop/3e/sibita.my.canva.site/_assets/images/ca4237378da57e1e318978281e7fee60.woff2	(from https://sibita.my.canva.site/_assets/bd9e8f0d99b6f761.ltr.css)
13:00:39	9792/9792	---M--	200	added ('OK')	application/octet-stream	date:Thu,%2014%20Aug%202025%2010:00:53%20GMT	https://sibita.my.canva.site/_assets/images/d7669ff2d0106ad99a7a55c4d540478c.woff	C:/Users/GOKHAN/Desktop/3e/sibita.my.canva.site/_assets/images/d7669ff2d0106ad99a7a55c4d540478c.woff	(from https://sibita.my.canva.site/_assets/bd9e8f0d99b6f761.ltr.css)
13:00:39	9188/9188	---M--	200	added ('OK')	application/octet-stream	date:Thu,%2014%20Aug%202025%2010:00:53%20GMT	https://sibita.my.canva.site/_assets/images/d56fc13fe0dc1327dceed816b07dbec3.woff2	C:/Users/GOKHAN/Desktop/3e/sibita.my.canva.site/_assets/images/d56fc13fe0dc1327dceed816b07dbec3.woff2	(from https://sibita.my.canva.site/_assets/bd9e8f0d99b6f761.ltr.css)
13:00:40	11724/11724	---M--	200	added ('OK')	application/octet-stream	date:Thu,%2014%20Aug%202025%2010:00:54%20GMT	https://sibita.my.canva.site/_assets/images/311ec631b3b3a7f88c724351af8bcef4.woff	C:/Users/GOKHAN/Desktop/3e/sibita.my.canva.site/_assets/images/311ec631b3b3a7f88c724351af8bcef4.woff	(from https://sibita.my.canva.site/_assets/bd9e8f0d99b6f761.ltr.css)
13:00:40	9272/9272	---M--	200	added ('OK')	application/octet-stream	date:Thu,%2014%20Aug%202025%2010:00:54%20GMT	https://sibita.my.canva.site/_assets/images/c9972caeca3358fa2841a115105a8544.woff2	C:/Users/GOKHAN/Desktop/3e/sibita.my.canva.site/_assets/images/c9972caeca3358fa2841a115105a8544.woff2	(from https://sibita.my.canva.site/_assets/bd9e8f0d99b6f761.ltr.css)
13:00:41	11748/11748	---M--	200	added ('OK')	application/octet-stream	date:Thu,%2014%20Aug%202025%2010:00:55%20GMT	https://sibita.my.canva.site/_assets/images/c3a91206711602c9b5f54e9514244e64.woff	C:/Users/GOKHAN/Desktop/3e/sibita.my.canva.site/_assets/images/c3a91206711602c9b5f54e9514244e64.woff	(from https://sibita.my.canva.site/_assets/bd9e8f0d99b6f761.ltr.css)
